Plot Title: P9RG_2024_07102024,,,,,,,
#,"Date Heure, GMT+02:00","Tension, V (LGR S/N: 22073523, SEN S/N: 22073523, LBL: pression)","Temp., °C (LGR S/N: 22073523, SEN S/N: 22073523, LBL: temperature)","Temp., °C (LGR S/N: 22073523, SEN S/N: 22073523, LBL: temperature_in)",Hôte connecté (LGR S/N: 22073523),Arrêté (LGR S/N: 22073523),Fin de fichier (LGR S/N: 22073523)
905,10/16/24 05:45:00 PM,1.64706,15.6,15.594,,,
906,10/16/24 06:00:00 PM,1.6463,15.602,15.597,,,
907,10/16/24 06:15:00 PM,1.64733,15.594,15.59,,,
908,10/16/24 06:30:00 PM,1.64652,15.588,15.585,,,
909,10/16/24 06:45:00 PM,1.64466,15.567,15.566,,,
910,10/16/24 07:00:00 PM,1.64897,15.548,15.546,,,
911,10/16/24 07:15:00 PM,1.64988,15.53,15.53,,,
912,10/16/24 07:30:00 PM,1.64992,15.515,15.515,,,
913,10/16/24 07:45:00 PM,1.64923,15.506,15.505,,,
914,10/16/24 08:00:00 PM,1.65023,15.497,15.496,,,
915,10/16/24 08:15:00 PM,1.64862,15.496,15.494,,,
916,10/16/24 08:30:00 PM,1.65095,15.506,15.503,,,
917,10/16/24 08:45:00 PM,1.64828,15.521,15.517,,,
918,10/16/24 09:00:00 PM,1.64893,15.543,15.537,,,
919,10/16/24 09:15:00 PM,1.64679,15.569,15.563,,,
920,10/16/24 09:30:00 PM,1.64717,15.59,15.584,,,
921,10/16/24 09:45:00 PM,1.64813,15.612,15.606,,,
922,10/16/24 10:00:00 PM,1.64961,15.633,15.625,,,
923,10/16/24 10:15:00 PM,1.64965,15.652,15.645,,,
924,10/16/24 10:30:00 PM,1.64828,15.666,15.66,,,
925,10/16/24 10:45:00 PM,1.64534,15.681,15.675,,,
926,10/16/24 11:00:00 PM,1.64481,15.704,15.696,,,
927,10/16/24 11:15:00 PM,1.64721,15.725,15.716,,,
928,10/16/24 11:30:00 PM,1.64805,15.745,15.739,,,
929,10/16/24 11:45:00 PM,1.6458,15.766,15.758,,,
930,10/17/24 12:00:00 AM,1.64614,15.785,15.778,,,
931,10/17/24 12:15:00 AM,1.64496,15.801,15.794,,,
932,10/17/24 12:30:00 AM,1.64752,15.819,15.813,,,
933,10/17/24 12:45:00 AM,1.65335,15.834,15.828,,,
934,10/17/24 01:00:00 AM,1.65442,15.837,15.833,,,
935,10/17/24 01:15:00 AM,1.65488,15.842,15.836,,,
936,10/17/24 01:30:00 AM,1.65534,15.849,15.843,,,
937,10/17/24 01:45:00 AM,1.65858,15.849,15.845,,,
938,10/17/24 02:00:00 AM,1.66102,15.851,15.848,,,
939,10/17/24 02:15:00 AM,1.66194,15.846,15.845,,,
940,10/17/24 02:30:00 AM,1.66526,15.839,15.836,,,
941,10/17/24 02:45:00 AM,1.6627,15.827,15.825,,,
942,10/17/24 03:00:00 AM,1.66678,15.809,15.807,,,
943,10/17/24 03:15:00 AM,1.66819,15.792,15.792,,,
944,10/17/24 03:30:00 AM,1.6667,15.775,15.775,,,
945,10/17/24 03:45:00 AM,1.66762,15.754,15.754,,,
946,10/17/24 04:00:00 AM,1.66705,15.734,15.736,,,
947,10/17/24 04:15:00 AM,1.66537,15.715,15.715,,,
948,10/17/24 04:30:00 AM,1.66442,15.691,15.693,,,
949,10/17/24 04:45:00 AM,1.67132,15.669,15.67,,,
950,10/17/24 05:00:00 AM,1.67277,15.643,15.645,,,
951,10/17/24 05:15:00 AM,1.66922,15.619,15.621,,,
952,10/17/24 05:30:00 AM,1.67277,15.594,15.596,,,
953,10/17/24 05:45:00 AM,1.67464,15.573,15.575,,,
954,10/17/24 06:00:00 AM,1.67777,15.546,15.549,,,
955,10/17/24 06:15:00 AM,1.67739,15.521,15.523,,,
956,10/17/24 06:30:00 AM,1.67632,15.5,15.502,,,
957,10/17/24 06:45:00 AM,1.67681,15.478,15.479,,,
958,10/17/24 07:00:00 AM,1.67906,15.454,15.455,,,
959,10/17/24 07:15:00 AM,1.68303,15.429,15.43,,,
960,10/17/24 07:30:00 AM,1.68288,15.403,15.405,,,
961,10/17/24 07:45:00 AM,1.68345,15.379,15.381,,,
962,10/17/24 08:00:00 AM,1.67662,15.349,15.351,,,
963,10/17/24 08:15:00 AM,1.6775,15.318,15.321,,,
964,10/17/24 08:30:00 AM,1.67929,15.285,15.287,,,
965,10/17/24 08:45:00 AM,1.67556,15.255,15.257,,,
966,10/17/24 09:00:00 AM,1.67765,15.231,15.233,,,
967,10/17/24 09:15:00 AM,1.67647,15.212,15.212,,,
968,10/17/24 09:30:00 AM,1.67674,15.193,15.193,,,
969,10/17/24 09:45:00 AM,1.67632,15.178,15.178,,,
970,10/17/24 10:00:00 AM,1.67491,15.166,15.166,,,
971,10/17/24 10:15:00 AM,1.67605,15.152,15.152,,,
972,10/17/24 10:30:00 AM,1.6751,15.142,15.14,,,
973,10/17/24 10:45:00 AM,1.67445,15.134,15.131,,,
974,10/17/24 11:00:00 AM,1.67502,15.13,15.125,,,
975,10/17/24 11:15:00 AM,1.67681,15.119,15.116,,,
976,10/17/24 11:30:00 AM,1.67269,15.116,15.112,,,
977,10/17/24 11:45:00 AM,1.67685,15.109,15.105,,,
978,10/17/24 12:00:00 PM,1.67666,15.103,15.1,,,
979,10/17/24 12:15:00 PM,1.6701,15.111,15.105,,,
980,10/17/24 12:30:00 PM,1.67395,15.109,15.105,,,
981,10/17/24 12:45:00 PM,1.67285,15.115,15.109,,,
982,10/17/24 01:00:00 PM,1.67166,15.122,15.116,,,
983,10/17/24 01:15:00 PM,1.67121,15.122,15.116,,,
984,10/17/24 01:30:00 PM,1.67243,15.121,15.116,,,
985,10/17/24 01:45:00 PM,1.67288,15.118,15.113,,,
986,10/17/24 02:00:00 PM,1.66979,15.115,15.111,,,
987,10/17/24 02:15:00 PM,1.67079,15.119,15.113,,,
988,10/17/24 02:30:00 PM,1.67117,15.128,15.121,,,
989,10/17/24 02:45:00 PM,1.6725,15.139,15.13,,,
990,10/17/24 03:00:00 PM,1.67357,15.14,15.133,,,
991,10/17/24 03:15:00 PM,1.67258,15.137,15.133,,,
992,10/17/24 03:30:00 PM,1.67002,15.139,15.131,,,
993,10/17/24 03:45:00 PM,1.66857,15.143,15.136,,,
994,10/17/24 04:00:00 PM,1.66896,15.145,15.137,,,
995,10/17/24 04:15:00 PM,1.67407,15.14,15.134,,,
996,10/17/24 04:30:00 PM,1.66884,15.133,15.128,,,
997,10/17/24 04:45:00 PM,1.67159,15.118,15.115,,,
998,10/17/24 05:00:00 PM,1.67391,15.102,15.1,,,
999,10/17/24 05:15:00 PM,1.67479,15.094,15.091,,,
1000,10/17/24 05:30:00 PM,1.67594,15.087,15.082,,,
1001,10/17/24 05:45:00 PM,1.67407,15.084,15.081,,,
1002,10/17/24 06:00:00 PM,1.6738,15.082,15.078,,,
1003,10/17/24 06:15:00 PM,1.66999,15.075,15.072,,,
1004,10/17/24 06:30:00 PM,1.67132,15.066,15.064,,,
1005,10/17/24 06:45:00 PM,1.6717,15.058,15.057,,,
1006,10/17/24 07:00:00 PM,1.67189,15.055,15.052,,,
1007,10/17/24 07:15:00 PM,1.66918,15.052,15.049,,,
1008,10/17/24 07:30:00 PM,1.67029,15.048,15.045,,,
1009,10/17/24 07:45:00 PM,1.67021,15.039,15.037,,,
1010,10/17/24 08:00:00 PM,1.67132,15.03,15.028,,,
1011,10/17/24 08:15:00 PM,1.66995,15.022,15.021,,,
1012,10/17/24 08:30:00 PM,1.67529,15.012,15.01,,,
1013,10/17/24 08:45:00 PM,1.67395,15.007,15.004,,,
1014,10/17/24 09:00:00 PM,1.66758,14.998,14.997,,,
1015,10/17/24 09:15:00 PM,1.6688,14.989,14.988,,,
1016,10/17/24 09:30:00 PM,1.6706,14.976,14.976,,,
1017,10/17/24 09:45:00 PM,1.67193,14.964,14.963,,,
1018,10/17/24 10:00:00 PM,1.66857,14.955,14.954,,,
1019,10/17/24 10:15:00 PM,1.67258,14.946,14.945,,,
1020,10/17/24 10:30:00 PM,1.6746,14.939,14.937,,,
1021,10/17/24 10:45:00 PM,1.67441,14.936,14.933,,,
1022,10/17/24 11:00:00 PM,1.67041,14.931,14.928,,,
1023,10/17/24 11:15:00 PM,1.67086,14.928,14.925,,,
1024,10/17/24 11:30:00 PM,1.67414,14.928,14.925,,,
1025,10/17/24 11:45:00 PM,1.67395,14.925,14.922,,,
1026,10/18/24 12:00:00 AM,1.67369,14.925,14.922,,,
1027,10/18/24 12:15:00 AM,1.67529,14.928,14.924,,,
1028,10/18/24 12:30:00 AM,1.67502,14.928,14.925,,,
1029,10/18/24 12:45:00 AM,1.67685,14.925,14.922,,,
1030,10/18/24 01:00:00 AM,1.67712,14.924,14.921,,,
1031,10/18/24 01:15:00 AM,1.67636,14.924,14.921,,,
1032,10/18/24 01:30:00 AM,1.67391,14.924,14.921,,,
1033,10/18/24 01:45:00 AM,1.67472,14.924,14.921,,,
1034,10/18/24 02:00:00 AM,1.67475,14.921,14.918,,,
1035,10/18/24 02:15:00 AM,1.67426,14.916,14.913,,,
1036,10/18/24 02:30:00 AM,1.67338,14.912,14.909,,,
1037,10/18/24 02:45:00 AM,1.67338,14.906,14.903,,,
1038,10/18/24 03:00:00 AM,1.6772,14.9,14.897,,,
1039,10/18/24 03:15:00 AM,1.67613,14.891,14.888,,,
1040,10/18/24 03:30:00 AM,1.67689,14.88,14.877,,,
1041,10/18/24 03:45:00 AM,1.67475,14.867,14.865,,,
1042,10/18/24 04:00:00 AM,1.67353,14.852,14.852,,,
1043,10/18/24 04:15:00 AM,1.67479,14.839,14.837,,,
1044,10/18/24 04:30:00 AM,1.67773,14.825,14.824,,,
1045,10/18/24 04:45:00 AM,1.67685,14.81,14.809,,,
1046,10/18/24 05:00:00 AM,1.67262,14.797,14.797,,,
1047,10/18/24 05:15:00 AM,1.67491,14.783,14.782,,,
1048,10/18/24 05:30:00 AM,1.67742,14.77,14.768,,,
1049,10/18/24 05:45:00 AM,1.67868,14.753,14.752,,,
1050,10/18/24 06:00:00 AM,1.68006,14.738,14.737,,,
1051,10/18/24 06:15:00 AM,1.6775,14.723,14.722,,,
1052,10/18/24 06:30:00 AM,1.67956,14.707,14.705,,,
1053,10/18/24 06:45:00 AM,1.68032,14.692,14.691,,,
1054,10/18/24 07:00:00 AM,1.67948,14.676,14.674,,,
1055,10/18/24 07:15:00 AM,1.68231,14.658,14.658,,,
1056,10/18/24 07:30:00 AM,1.67987,14.64,14.64,,,
1057,10/18/24 07:45:00 AM,1.68196,14.622,14.62,,,
1058,10/18/24 08:00:00 AM,1.67681,14.604,14.602,,,
1059,10/18/24 08:15:00 AM,1.68132,14.586,14.584,,,
1060,10/18/24 08:30:00 AM,1.67964,14.565,14.563,,,
1061,10/18/24 08:45:00 AM,1.68055,14.547,14.545,,,
1062,10/18/24 09:00:00 AM,1.68471,14.526,14.524,,,
1063,10/18/24 09:15:00 AM,1.6825,14.511,14.508,,,
1064,10/18/24 09:30:00 AM,1.68204,14.499,14.498,,,
1065,10/18/24 09:45:00 AM,1.68769,14.483,14.481,,,
1066,10/18/24 10:00:00 AM,1.68299,14.466,14.465,,,
1067,10/18/24 10:15:00 AM,1.68742,14.45,14.448,,,
1068,10/18/24 10:30:00 AM,1.68612,14.436,14.435,,,
1069,10/18/24 10:45:00 AM,1.68929,14.426,14.423,,,
1070,10/18/24 11:00:00 AM,1.68376,14.414,14.411,,,
1071,10/18/24 11:15:00 AM,1.68334,14.408,14.405,,,
1072,10/18/24 11:30:00 AM,1.68887,14.4,14.397,,,
1073,10/18/24 11:45:00 AM,1.68578,14.397,14.393,,,
1074,10/18/24 12:00:00 PM,1.68544,14.393,14.388,,,
1075,10/18/24 12:15:00 PM,1.68601,14.394,14.39,,,
1076,10/18/24 12:30:00 PM,1.68479,14.391,14.387,,,
1077,10/18/24 12:45:00 PM,1.69097,14.388,14.384,,,
1078,10/18/24 01:00:00 PM,1.6891,14.384,14.379,,,
1079,10/18/24 01:15:00 PM,1.68643,14.382,14.378,,,
1080,10/18/24 01:30:00 PM,1.68772,14.384,14.379,,,
1081,10/18/24 01:45:00 PM,1.68605,14.387,14.381,,,
1082,10/18/24 02:00:00 PM,1.68452,14.388,14.384,,,
1083,10/18/24 02:15:00 PM,1.68513,14.393,14.388,,,
1084,10/18/24 02:30:00 PM,1.68418,14.396,14.39,,,
1085,10/18/24 02:45:00 PM,1.68395,14.396,14.391,,,
1086,10/18/24 03:00:00 PM,1.68135,14.396,14.391,,,
1087,10/18/24 03:15:00 PM,1.68357,14.396,14.391,,,
1088,10/18/24 03:30:00 PM,1.68158,14.397,14.393,,,
1089,10/18/24 03:45:00 PM,1.68486,14.396,14.391,,,
1090,10/18/24 04:00:00 PM,1.68158,14.396,14.391,,,
1091,10/18/24 04:15:00 PM,1.68254,14.394,14.39,,,
1092,10/18/24 04:30:00 PM,1.68383,14.394,14.39,,,
1093,10/18/24 04:45:00 PM,1.68402,14.39,14.387,,,
1094,10/18/24 05:00:00 PM,1.68528,14.384,14.381,,,
1095,10/18/24 05:15:00 PM,1.68452,14.379,14.376,,,
1096,10/18/24 05:30:00 PM,1.6825,14.373,14.37,,,
1097,10/18/24 05:45:00 PM,1.68151,14.37,14.367,,,
1098,10/18/24 06:00:00 PM,1.68162,14.364,14.361,,,
1099,10/18/24 06:15:00 PM,1.68257,14.358,14.355,,,
1100,10/18/24 06:30:00 PM,1.67956,14.354,14.351,,,
1101,10/18/24 06:45:00 PM,1.68212,14.352,14.349,,,
1102,10/18/24 07:00:00 PM,1.68257,14.351,14.348,,,
1103,10/18/24 07:15:00 PM,1.68242,14.349,14.346,,,
1104,10/18/24 07:30:00 PM,1.68074,14.348,14.345,,,
1105,10/18/24 07:45:00 PM,1.68368,14.345,14.342,,,
1106,10/18/24 08:00:00 PM,1.6817,14.34,14.337,,,
1107,10/18/24 08:15:00 PM,1.68223,14.336,14.333,,,
1108,10/18/24 08:30:00 PM,1.68162,14.334,14.33,,,
1109,10/18/24 08:45:00 PM,1.68322,14.331,14.328,,,
1110,10/18/24 09:00:00 PM,1.68105,14.328,14.325,,,
1111,10/18/24 09:15:00 PM,1.68135,14.325,14.322,,,
1112,10/18/24 09:30:00 PM,1.68273,14.322,14.319,,,
1113,10/18/24 09:45:00 PM,1.68547,14.319,14.316,,,
1114,10/18/24 10:00:00 PM,1.68067,14.316,14.312,,,
1115,10/18/24 10:15:00 PM,1.68372,14.31,14.307,,,
1116,10/18/24 10:30:00 PM,1.68021,14.306,14.303,,,
1117,10/18/24 10:45:00 PM,1.6809,14.303,14.3,,,
1118,10/18/24 11:00:00 PM,1.68044,14.301,14.297,,,
1119,10/18/24 11:15:00 PM,1.6825,14.297,14.294,,,
1120,10/18/24 11:30:00 PM,1.68097,14.294,14.291,,,
1121,10/18/24 11:45:00 PM,1.68532,14.291,14.288,,,
1122,10/19/24 12:00:00 AM,1.68479,14.288,14.285,,,
1123,10/19/24 12:15:00 AM,1.67849,14.282,14.279,,,
1124,10/19/24 12:30:00 AM,1.6809,14.274,14.271,,,
1125,10/19/24 12:45:00 AM,1.67697,14.267,14.264,,,
1126,10/19/24 01:00:00 AM,1.6767,14.261,14.258,,,
1127,10/19/24 01:15:00 AM,1.67594,14.253,14.25,,,
1128,10/19/24 01:30:00 AM,1.67773,14.244,14.241,,,
1129,10/19/24 01:45:00 AM,1.67662,14.234,14.232,,,
1130,10/19/24 02:00:00 AM,1.67666,14.223,14.22,,,
1131,10/19/24 02:15:00 AM,1.6743,14.211,14.208,,,
1132,10/19/24 02:30:00 AM,1.67849,14.2,14.197,,,
1133,10/19/24 02:45:00 AM,1.67792,14.189,14.188,,,
1134,10/19/24 03:00:00 AM,1.67784,14.179,14.176,,,
1135,10/19/24 03:15:00 AM,1.67647,14.165,14.162,,,
1136,10/19/24 03:30:00 AM,1.67376,14.15,14.149,,,
1137,10/19/24 03:45:00 AM,1.6751,14.135,14.134,,,
1138,10/19/24 04:00:00 AM,1.67884,14.12,14.117,,,
1139,10/19/24 04:15:00 AM,1.67975,14.104,14.102,,,
1140,10/19/24 04:30:00 AM,1.68143,14.087,14.086,,,
1141,10/19/24 04:45:00 AM,1.67826,14.069,14.068,,,
1142,10/19/24 05:00:00 AM,1.67861,14.05,14.048,,,
1143,10/19/24 05:15:00 AM,1.6743,14.029,14.027,,,
1144,10/19/24 05:30:00 AM,1.67334,14.011,14.009,,,
1145,10/19/24 05:45:00 AM,1.67201,13.991,13.99,,,
1146,10/19/24 06:00:00 AM,1.67288,13.972,13.97,,,
1147,10/19/24 06:15:00 AM,1.66999,13.951,13.949,,,
1148,10/19/24 06:30:00 AM,1.66812,13.925,13.924,,,
1149,10/19/24 06:45:00 AM,1.67403,13.901,13.901,,,
1150,10/19/24 07:00:00 AM,1.67216,13.879,13.879,,,
1151,10/19/24 07:15:00 AM,1.67128,13.858,13.858,,,
1152,10/19/24 07:30:00 AM,1.66907,13.834,13.834,,,
1153,10/19/24 07:45:00 AM,1.66873,13.811,13.81,,,
1154,10/19/24 08:00:00 AM,1.67136,13.784,13.783,,,
1155,10/19/24 08:15:00 AM,1.67132,13.759,13.757,,,
1156,10/19/24 08:30:00 AM,1.66922,13.738,13.736,,,
1157,10/19/24 08:45:00 AM,1.67155,13.72,13.718,,,
1158,10/19/24 09:00:00 AM,1.673,13.7,13.697,,,
1159,10/19/24 09:15:00 AM,1.6735,13.684,13.681,,,
1160,10/19/24 09:30:00 AM,1.67227,13.666,13.663,,,
1161,10/19/24 09:45:00 AM,1.67376,13.655,13.651,,,
1162,10/19/24 10:00:00 AM,1.673,13.642,13.637,,,
1163,10/19/24 10:15:00 AM,1.67418,13.629,13.626,,,
1164,10/19/24 10:30:00 AM,1.6733,13.622,13.617,,,
1165,10/19/24 10:45:00 AM,1.67762,13.605,13.602,,,
1166,10/19/24 11:00:00 AM,1.67243,13.596,13.59,,,
1167,10/19/24 11:15:00 AM,1.67796,13.589,13.583,,,
1168,10/19/24 11:30:00 AM,1.6762,13.575,13.572,,,
1169,10/19/24 11:45:00 AM,1.67571,13.572,13.568,,,
1170,10/19/24 12:00:00 PM,1.67575,13.566,13.563,,,
1171,10/19/24 12:15:00 PM,1.67147,13.565,13.56,,,
1172,10/19/24 12:30:00 PM,1.67586,13.563,13.56,,,
1173,10/19/24 12:45:00 PM,1.67666,13.565,13.56,,,
1174,10/19/24 01:00:00 PM,1.67563,13.568,13.563,,,
1175,10/19/24 01:15:00 PM,1.67803,13.578,13.571,,,
1176,10/19/24 01:30:00 PM,1.67472,13.595,13.584,,,
1177,10/19/24 01:45:00 PM,1.67769,13.605,13.596,,,
1178,10/19/24 02:00:00 PM,1.67292,13.62,13.611,,,
1179,10/19/24 02:15:00 PM,1.67914,13.626,13.619,,,
1180,10/19/24 02:30:00 PM,1.67643,13.642,13.632,,,
1181,10/19/24 02:45:00 PM,1.67914,13.649,13.642,,,
1182,10/19/24 03:00:00 PM,1.67819,13.655,13.648,,,
1183,10/19/24 03:15:00 PM,1.67624,13.675,13.666,,,
1184,10/19/24 03:30:00 PM,1.6759,13.697,13.688,,,
1185,10/19/24 03:45:00 PM,1.67781,13.736,13.724,,,
1186,10/19/24 04:00:00 PM,1.67578,13.76,13.75,,,
1187,10/19/24 04:15:00 PM,1.67861,13.775,13.766,,,
1188,10/19/24 04:30:00 PM,1.67617,13.811,13.801,,,
1189,10/19/24 04:45:00 PM,1.6759,13.813,13.805,,,
1190,10/19/24 05:00:00 PM,1.67617,13.822,13.816,,,
1191,10/19/24 05:15:00 PM,1.67731,13.834,13.826,,,
1192,10/19/24 05:30:00 PM,1.67422,13.841,13.834,,,
1193,10/19/24 05:45:00 PM,1.67739,13.847,13.841,,,
1194,10/19/24 06:00:00 PM,1.67582,13.862,13.855,,,
1195,10/19/24 06:15:00 PM,1.67727,13.874,13.868,,,
1196,10/19/24 06:30:00 PM,1.67689,13.891,13.883,,,
1197,10/19/24 06:45:00 PM,1.6746,13.907,13.9,,,
1198,10/19/24 07:00:00 PM,1.67384,13.919,13.913,,,
1199,10/19/24 07:15:00 PM,1.67586,13.93,13.924,,,
1200,10/19/24 07:30:00 PM,1.67517,13.94,13.934,,,
1201,10/19/24 07:45:00 PM,1.67567,13.945,13.939,,,
1202,10/19/24 08:00:00 PM,1.67994,13.942,13.937,,,
1203,10/19/24 08:15:00 PM,1.67613,13.934,13.93,,,
1204,10/19/24 08:30:00 PM,1.6791,13.928,13.925,,,
1205,10/19/24 08:45:00 PM,1.67956,13.928,13.924,,,
1206,10/19/24 09:00:00 PM,1.67601,13.933,13.927,,,
1207,10/19/24 09:15:00 PM,1.67525,13.937,13.933,,,
1208,10/19/24 09:30:00 PM,1.67899,13.942,13.937,,,
1209,10/19/24 09:45:00 PM,1.673,13.948,13.942,,,
1210,10/19/24 10:00:00 PM,1.67803,13.952,13.946,,,
1211,10/19/24 10:15:00 PM,1.68132,13.96,13.954,,,
1212,10/19/24 10:30:00 PM,1.67815,13.966,13.96,,,
1213,10/19/24 10:45:00 PM,1.67975,13.976,13.97,,,
1214,10/19/24 11:00:00 PM,1.67746,13.985,13.978,,,
1215,10/19/24 11:15:00 PM,1.67918,13.994,13.988,,,
1216,10/19/24 11:30:00 PM,1.67803,14.005,13.999,,,
1217,10/19/24 11:45:00 PM,1.67594,14.015,14.009,,,
1218,10/20/24 12:00:00 AM,1.68132,14.027,14.02,,,
1219,10/20/24 12:15:00 AM,1.67739,14.039,14.032,,,
1220,10/20/24 12:30:00 AM,1.68021,14.05,14.044,,,
1221,10/20/24 12:45:00 AM,1.67464,14.06,14.054,,,
1222,10/20/24 01:00:00 AM,1.67918,14.072,14.065,,,
1223,10/20/24 01:15:00 AM,1.6812,14.081,14.075,,,
1224,10/20/24 01:30:00 AM,1.6743,14.09,14.084,,,
1225,10/20/24 01:45:00 AM,1.67994,14.098,14.092,,,
1226,10/20/24 02:00:00 AM,1.67746,14.104,14.098,,,
1227,10/20/24 02:15:00 AM,1.67571,14.108,14.102,,,
1228,10/20/24 02:30:00 AM,1.67929,14.113,14.107,,,
1229,10/20/24 02:45:00 AM,1.67502,14.117,14.111,,,
1230,10/20/24 03:00:00 AM,1.67727,14.12,14.114,,,
1231,10/20/24 03:15:00 AM,1.67891,14.123,14.117,,,
1232,10/20/24 03:30:00 AM,1.67544,14.123,14.119,,,
1233,10/20/24 03:45:00 AM,1.6772,14.122,14.117,,,
1234,10/20/24 04:00:00 AM,1.67834,14.117,14.113,,,
1235,10/20/24 04:15:00 AM,1.67914,14.11,14.107,,,
1236,10/20/24 04:30:00 AM,1.67918,14.102,14.099,,,
1237,10/20/24 04:45:00 AM,1.68006,14.095,14.09,,,
1238,10/20/24 05:00:00 AM,1.67788,14.086,14.081,,,
1239,10/20/24 05:15:00 AM,1.67964,14.072,14.069,,,
1240,10/20/24 05:30:00 AM,1.67918,14.062,14.059,,,
1241,10/20/24 05:45:00 AM,1.67975,14.045,14.044,,,
1242,10/20/24 06:00:00 AM,1.67956,14.038,14.035,,,
1243,10/20/24 06:15:00 AM,1.67983,14.023,14.021,,,
1244,10/20/24 06:30:00 AM,1.68437,14.009,14.008,,,
1245,10/20/24 06:45:00 AM,1.67815,13.997,13.996,,,
1246,10/20/24 07:00:00 AM,1.68288,13.985,13.984,,,
1247,10/20/24 07:15:00 AM,1.68009,13.975,13.972,,,
1248,10/20/24 07:30:00 AM,1.68009,13.961,13.96,,,
1249,10/20/24 07:45:00 AM,1.68288,13.949,13.948,,,
1250,10/20/24 08:00:00 AM,1.68566,13.934,13.933,,,
1251,10/20/24 08:15:00 AM,1.68334,13.919,13.918,,,
1252,10/20/24 08:30:00 AM,1.68658,13.906,13.904,,,
1253,10/20/24 08:45:00 AM,1.682,13.891,13.889,,,
1254,10/20/24 09:00:00 AM,1.68143,13.879,13.877,,,
1255,10/20/24 09:15:00 AM,1.68334,13.868,13.865,,,
1256,10/20/24 09:30:00 AM,1.68132,13.861,13.856,,,
1257,10/20/24 09:45:00 AM,1.68376,13.856,13.853,,,
1258,10/20/24 10:00:00 AM,1.682,13.856,13.852,,,
1259,10/20/24 10:15:00 AM,1.68315,13.855,13.85,,,
1260,10/20/24 10:30:00 AM,1.68166,13.853,13.847,,,
1261,10/20/24 10:45:00 AM,1.68353,13.853,13.847,,,
1262,10/20/24 11:00:00 AM,1.68467,13.865,13.856,,,
1263,10/20/24 11:15:00 AM,1.68448,13.87,13.862,,,
1264,10/20/24 11:30:00 AM,1.68357,13.886,13.877,,,
1265,10/20/24 11:45:00 AM,1.68479,13.897,13.886,,,
1266,10/20/24 12:00:00 PM,1.68616,13.924,13.912,,,
1267,10/20/24 12:15:00 PM,1.68334,13.94,13.928,,,
1268,10/20/24 12:30:00 PM,1.68357,13.969,13.957,,,
1269,10/20/24 12:45:00 PM,1.68551,13.985,13.975,,,
1270,10/20/24 01:00:00 PM,1.6857,14,13.991,,,
1271,10/20/24 01:15:00 PM,1.68414,14.017,14.006,,,
1272,10/20/24 01:30:00 PM,1.68589,14.045,14.032,,,
1273,10/20/24 01:45:00 PM,1.68414,14.069,14.059,,,
1274,10/20/24 02:00:00 PM,1.68147,14.092,14.081,,,
1275,10/20/24 02:15:00 PM,1.68547,14.102,14.093,,,
1276,10/20/24 02:30:00 PM,1.68406,14.137,14.125,,,
1277,10/20/24 02:45:00 PM,1.68818,14.188,14.173,,,
1278,10/20/24 03:00:00 PM,1.6873,14.232,14.219,,,
1279,10/20/24 03:15:00 PM,1.68669,14.282,14.267,,,
1280,10/20/24 03:30:00 PM,1.68334,14.295,14.283,,,
1281,10/20/24 03:45:00 PM,1.68479,14.307,14.295,,,
1282,10/20/24 04:00:00 PM,1.68448,14.324,14.312,,,
1283,10/20/24 04:15:00 PM,1.68711,14.337,14.325,,,
1284,10/20/24 04:30:00 PM,1.69017,14.349,14.34,,,
1285,10/20/24 04:45:00 PM,1.68437,14.363,14.352,,,
1286,10/20/24 05:00:00 PM,1.6849,14.381,14.37,,,
1287,10/20/24 05:15:00 PM,1.68624,14.396,14.387,,,
1288,10/20/24 05:30:00 PM,1.687,14.411,14.402,,,
1289,10/20/24 05:45:00 PM,1.68906,14.421,14.412,,,
1290,10/20/24 06:00:00 PM,1.69108,14.435,14.426,,,
1291,10/20/24 06:15:00 PM,1.6875,14.453,14.444,,,
1292,10/20/24 06:30:00 PM,1.68593,14.469,14.46,,,
1293,10/20/24 06:45:00 PM,1.69123,14.478,14.469,,,
1294,10/20/24 07:00:00 PM,1.68914,14.486,14.477,,,
1295,10/20/24 07:15:00 PM,1.68818,14.487,14.48,,,
1296,10/20/24 07:30:00 PM,1.68803,14.487,14.481,,,
1297,10/20/24 07:45:00 PM,1.68822,14.489,14.481,,,
1298,10/20/24 08:00:00 PM,1.68978,14.493,14.486,,,
1299,10/20/24 08:15:00 PM,1.68822,14.499,14.492,,,
1300,10/20/24 08:30:00 PM,1.6931,14.511,14.502,,,
1301,10/20/24 08:45:00 PM,1.6915,14.523,14.514,,,
1302,10/20/24 09:00:00 PM,1.68917,14.535,14.527,,,
1303,10/20/24 09:15:00 PM,1.69043,14.55,14.542,,,
1304,10/20/24 09:30:00 PM,1.69318,14.566,14.557,,,
1305,10/20/24 09:45:00 PM,1.68769,14.584,14.575,,,
1306,10/20/24 10:00:00 PM,1.68353,14.602,14.592,,,
1307,10/20/24 10:15:00 PM,1.69036,14.619,14.608,,,
1308,10/20/24 10:30:00 PM,1.6886,14.635,14.625,,,
1309,10/20/24 10:45:00 PM,1.69017,14.656,14.646,,,
1310,10/20/24 11:00:00 PM,1.69078,14.676,14.665,,,
1311,10/20/24 11:15:00 PM,1.69005,14.692,14.682,,,
1312,10/20/24 11:30:00 PM,1.69375,14.713,14.702,,,
